label,message
0,im gonna be home soon and i dont want to talk about this stuff anymore tonight k ive cried enough today
0,or i guess ltgt min
0,no break time one how i come out n get my stuff fr
0,purity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evng
0,then its most likely called mittelschmertz google it if you dont have paracetamol dont worry it will go
0,im stuck in da middle of da row on da right hand side of da lt
0,got it it looks scrumptious daddy wants to eat you all night long
0,you call times job today ok umma and ask them to speed up
0,lol no ouch but wish id stayed out a bit longer
0,i like you peoples very much but am very shy pa
0,alright ill head out in a few minutes text me where to meet you
1,get 3 lions england tone reply lionm 4 mono or lionp 4 poly 4 more go 2 wwwringtonescouk the original n best tones 3gbp network operator rates apply
0,gud mrng dear hav a nice day
0,aiyah then i wait lor then u entertain me hee
0,k sure am in my relatives home sms me de pls
0,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends shjas
0,haha good to hear im officially paid and on the market for an 8th
0,home so we can always chat
0,sorry ill call later
0,did u see what i posted on your facebook
0,heart is empty without love mind is empty without wisdom eyes r empty without dreams amp life is empty without frnds so alwys be in touch good night amp sweet dreams
0,ive got some salt you can rub it in my open wounds if you like
0,sorry i flaked last night shits seriously goin down with my roommate what you up to tonight
0,yo any way we could pick something up tonight
0,housemaid is the murderer coz the man was murdered on ltgt th january as public holiday all govtinstituitions are closedincluding post officeunderstand
0,hi this is yijue its regarding the 3230 textbook its intro to algorithms second edition im selling it for 50
0,okok okthenwhats ur todays plan
0,sorry light turned green i meant another friend wanted ltgt worth but he may not be around
0,stop knowing me so well
0,is ur changes 2 da report big cos ive already made changes 2 da previous report
0,do u konw waht is rael friendship im gving yuo an exmpel jsut ese tihs msg evrey splleing of tihs msg is wrnog bt sitll yuo can raed it wihtuot ayn mitsake goodnight amp have a nice sleepsweet dreams
0,we don call like ltgt times oh no give us hypertension oh
0,i am in tirupur call you da
0,are you wet right now
0,yeah we do totes when u wanna
0,one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting
0,no am working on the ringing u thing but have whole houseful of screaming brats so am pulling my hair out loving u
0,going to take your babe out
0,and very importantly all we discuss is between u and i only
0,beauty sleep can help ur pimples too
0,ok
0,my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked
0,hey now am free you can call me
0,your daily text from me a favour this time
0,i jus reached home i go bathe first but my sis using net tell u when she finishes k
0,trust me even if isnt there its there
0,u dont remember that old commercial
0,no i decided that only people who care about stuff vote and caring about stuff is for losers
0,what can i do might accidant tookplace between somewhere ghodbandar rd traffic moves slovely so plz slip amp dont worry
0,unni thank you dear for the rechargerakhesh
0,great princess i love giving and receiving oral doggy style is my fave position how about you i enjoy making love ltgt times per night
0,those ducking chinchillas
0,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8
0,depends on individual lor e hair dresser say pretty but my parents say look gong u kaypoh i also dunno wat she collecting
1,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a 1500 bonus prize call 09066364589
1,your free ringtone is waiting to be collected simply text the password mix to 85069 to verify get usher and britney fml po box 5249 mk17 92h 450ppw 16
0,im in a meeting call me later at
0,i wud never mind if u dont miss me or if u dont need me but u wil really hurt me wen u need me amp u dont tell me take care
0,k i yan jiu liao sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb sun can go cine frm 1030 to 2 den hop to orc mrt 4 hip hop at 4
0,same wana plan a trip sometme then
1,500 new mobiles from 2004 must go txt nokia to no 89545 collect yours todayfrom only 1 www4tcbiz 2optout 08718726270150gbpmtmsg18
0,k must book a not huh so going for yoga basic on sunday
0,i love u 2 babe r u sure everything is alrite is he being an idiot txt bak girlie
0,thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good weve given you ultimatum oh we are countin down to aburo enjoy this is the message i sent days ago
0,yeah thats what i thought lemme know if anythings goin on later
0,that depends how would you like to be treated
0,awesome question with a cute answer someone asked a boy how is ur life he smiled amp answered she is fine gudnite
0,rofl betta invest in some anti aging products
0,convey my regards to him
0,thats significant but dont worry
0,really gooddhanush rocks once again
0,reverse is cheating that is not mathematics
0,just now saw your messageit k da
0,hiwhat you think about match
0,ok which your another number
0,done it but internet connection v slow and cant send it will try again later or first thing tomo
0,uh heads up we dont have that much left
1,your chance to be on a reality fantasy show call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call
0,takin a shower now but yeah ill leave when im done
0,pls come quick cant bare this
0,but thats on ebay it might be less elsewhere
0,was it something u ate
0,yeah we got one lined up for us
1,you are chosen to receive a 350 award pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer
0,can you let me know details of fri when u find out cos im not in tom or fri mentionned chinese thanks
0,so that takes away some money worries
0,hi you just spoke to maneesha v wed like to know if you were satisfied with the experience reply toll free with yes or no
